trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
2664,False,"{'a': 0.5, 'e': 0.06957618855317318}",30,23,13.891608866228761,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2665,False,"{'a': 0.5, 'e': 0.06950661236462001}",20,0,29.575259938719913,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2666,False,"{'a': 0.5, 'e': 0.06943710575225538}",20,9,20.923967025991036,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2667,False,"{'a': 0.5, 'e': 0.06936766864650314}",20,8,19.522100267288856,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2668,False,"{'a': 0.5, 'e': 0.06929830097785662}",25,2,43.25113500489904,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2669,False,"{'a': 0.5, 'e': 0.06922900267687877}",20,10,15.41589992432317,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2670,False,"{'a': 0.5, 'e': 0.0691597736742019}",20,2,29.30217182197038,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2671,False,"{'a': 0.5, 'e': 0.06909061390052769}",20,5,29.708323490761593,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2672,False,"{'a': 0.5, 'e': 0.06902152328662717}",20,11,13.653642356003804,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2673,False,"{'a': 0.5, 'e': 0.06895250176334053}",25,20,9.263419313433573,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2674,False,"{'a': 0.5, 'e': 0.06888354926157719}",20,13,14.303292194719932,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2675,False,"{'a': 0.5, 'e': 0.06881466571231562}",25,11,20.129421653776333,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2676,False,"{'a': 0.5, 'e': 0.0687458510466033}",20,14,11.427683393541479,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2677,False,"{'a': 0.5, 'e': 0.0686771051955567}",25,11,26.84157201029939,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2678,False,"{'a': 0.5, 'e': 0.06860842809036113}",20,12,13.997346112178755,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2679,False,"{'a': 0.5, 'e': 0.06853981966227078}",20,11,15.934100253551719,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2680,False,"{'a': 0.5, 'e': 0.0684712798426085}",25,10,25.94723177641635,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2681,False,"{'a': 0.5, 'e': 0.0684028085627659}",20,0,31.589446000612348,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2682,False,"{'a': 0.5, 'e': 0.06833440575420313}",30,23,11.193647970465726,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2683,False,"{'a': 0.5, 'e': 0.06826607134844893}",25,10,26.71544653522943,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2684,False,"{'a': 0.5, 'e': 0.06819780527710048}",30,8,35.153080066036,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2685,False,"{'a': 0.5, 'e': 0.06812960747182338}",20,14,11.58541301727817,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2686,False,"{'a': 0.5, 'e': 0.06806147786435156}",30,14,31.946996377847515,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2687,False,"{'a': 0.5, 'e': 0.0679934163864872}",25,6,33.786726264357576,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2688,False,"{'a': 0.5, 'e': 0.06792542297010072}",25,15,18.55941588504385,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2689,False,"{'a': 0.5, 'e': 0.06785749754713062}",20,13,13.151742332498706,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2690,False,"{'a': 0.5, 'e': 0.06778964004958349}",30,13,31.99203956044337,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2691,False,"{'a': 0.5, 'e': 0.0677218504095339}",20,3,32.53161160406353,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2692,False,"{'a': 0.5, 'e': 0.06765412855912437}",35,12,40.750487543248276,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2693,False,"{'a': 0.5, 'e': 0.06758647443056524}",30,20,13.828296340229853,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2694,False,"{'a': 0.5, 'e': 0.06751888795613468}",20,11,17.831343283227845,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2695,False,"{'a': 0.5, 'e': 0.06745136906817854}",20,14,9.828877297695072,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2696,False,"{'a': 0.5, 'e': 0.06738391769911037}",20,16,8.263943433355466,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2697,False,"{'a': 0.5, 'e': 0.06731653378141125}",20,16,8.89053177522119,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2698,False,"{'a': 0.5, 'e': 0.06724921724762985}",25,15,19.00539083706512,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2699,False,"{'a': 0.5, 'e': 0.06718196803038222}",25,2,36.684990120980004,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2700,False,"{'a': 0.5, 'e': 0.06711478606235183}",20,6,26.306253623908933,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2701,False,"{'a': 0.5, 'e': 0.06704767127628948}",20,16,10.783103775498546,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2702,False,"{'a': 0.5, 'e': 0.0669806236050132}",20,7,24.817494986043254,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2703,False,"{'a': 0.5, 'e': 0.06691364298140817}",25,4,35.23430551361477,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2704,False,"{'a': 0.5, 'e': 0.06684672933842677}",20,0,30.425799044756864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2705,False,"{'a': 0.5, 'e': 0.06677988260908835}",25,7,32.17446823556878,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2706,False,"{'a': 0.5, 'e': 0.06671310272647925}",30,18,23.73205940528706,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2707,False,"{'a': 0.5, 'e': 0.06664638962375277}",25,13,21.57013505752993,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2708,False,"{'a': 0.5, 'e': 0.06657974323412902}",25,12,25.681227168963513,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2709,False,"{'a': 0.5, 'e': 0.0665131634908949}",20,9,18.885702783788716,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2710,False,"{'a': 0.5, 'e': 0.066446650327404}",25,4,30.678536731028068,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2711,False,"{'a': 0.5, 'e': 0.06638020367707659}",35,17,33.15955156561165,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2712,False,"{'a': 0.5, 'e': 0.06631382347339952}",25,0,35.688084168851525,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2713,False,"{'a': 0.5, 'e': 0.06624750964992612}",25,16,14.757548041802314,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2714,False,"{'a': 0.5, 'e': 0.0661812621402762}",20,11,17.939286929181293,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2715,False,"{'a': 0.5, 'e': 0.06611508087813592}",25,5,37.660812526258624,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2716,False,"{'a': 0.5, 'e': 0.06604896579725777}",20,5,27.76421566543233,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2717,False,"{'a': 0.5, 'e': 0.06598291683146053}",25,13,21.276543932664662,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2718,False,"{'a': 0.5, 'e': 0.06591693391462906}",20,10,17.06985650174535,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2719,False,"{'a': 0.5, 'e': 0.06585101698071444}",30,8,39.692318020992765,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2720,False,"{'a': 0.5, 'e': 0.06578516596373372}",20,9,16.658464371051725,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2721,False,"{'a': 0.5, 'e': 0.06571938079776998}",20,16,7.709373767993967,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2722,False,"{'a': 0.5, 'e': 0.06565366141697221}",25,0,39.05401364227287,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2723,False,"{'a': 0.5, 'e': 0.06558800775555525}",20,9,18.538963215200468,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2724,False,"{'a': 0.5, 'e': 0.06552241974779968}",30,8,41.09164784810234,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2725,False,"{'a': 0.5, 'e': 0.06545689732805189}",20,5,26.0218238887896,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2726,False,"{'a': 0.5, 'e': 0.06539144043072384}",20,12,13.549849774532973,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2727,False,"{'a': 0.5, 'e': 0.06532604899029311}",20,7,24.835762095489596,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2728,False,"{'a': 0.5, 'e': 0.06526072294130282}",20,16,6.7633133407868025,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2729,False,"{'a': 0.5, 'e': 0.06519546221836152}",30,6,35.69884580272855,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
2730,False,"{'a': 0.5, 'e': 0.06513026675614315}",25,18,12.313852018548381,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2731,False,"{'a': 0.5, 'e': 0.06506513648938701}",20,16,8.556028885931978,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2732,False,"{'a': 0.5, 'e': 0.06500007135289762}",30,19,24.294972201838274,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2733,False,"{'a': 0.5, 'e': 0.06493507128154473}",30,13,28.266087041606713,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2734,False,"{'a': 0.5, 'e': 0.06487013621026318}",20,6,24.899848746580407,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2735,False,"{'a': 0.5, 'e': 0.06480526607405292}",20,3,28.90802288402909,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2736,False,"{'a': 0.5, 'e': 0.06474046080797886}",25,15,20.4330429906269,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2737,False,"{'a': 0.5, 'e': 0.06467572034717088}",35,19,26.886969723218588,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2738,False,"{'a': 0.5, 'e': 0.06461104462682371}",25,0,37.62472484751477,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2739,False,"{'a': 0.5, 'e': 0.06454643358219689}",20,12,14.62082142328044,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2740,False,"{'a': 0.5, 'e': 0.06448188714861469}",20,10,18.295273256634175,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2741,False,"{'a': 0.5, 'e': 0.06441740526146608}",20,12,17.978147859976747,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2742,False,"{'a': 0.5, 'e': 0.06435298785620461}",25,18,14.415683271119583,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2743,False,"{'a': 0.5, 'e': 0.0642886348683484}",25,16,15.5115808140995,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2744,False,"{'a': 0.5, 'e': 0.06422434623348006}",30,19,23.84269365289496,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2745,False,"{'a': 0.5, 'e': 0.06416012188724658}",25,17,14.508788657907484,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2746,False,"{'a': 0.5, 'e': 0.06409596176535934}",20,6,22.855455847405402,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2747,False,"{'a': 0.5, 'e': 0.06403186580359398}",25,3,33.030744616550834,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2748,False,"{'a': 0.5, 'e': 0.06396783393779037}",20,3,20.80780114621596,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2749,False,"{'a': 0.5, 'e': 0.06390386610385258}",25,0,39.70622341381674,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2750,False,"{'a': 0.5, 'e': 0.06383996223774874}",20,5,26.302800904780547,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2751,False,"{'a': 0.5, 'e': 0.063776122275511}",35,22,22.417050216550983,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2752,False,"{'a': 0.5, 'e': 0.06371234615323548}",25,9,26.795698189812683,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
2753,False,"{'a': 0.5, 'e': 0.06364863380708224}",25,18,15.992333163541502,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2754,False,"{'a': 0.5, 'e': 0.06358498517327515}",25,5,32.547264658485375,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2755,False,"{'a': 0.5, 'e': 0.06352140018810189}",30,15,26.233531848215225,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2756,False,"{'a': 0.5, 'e': 0.06345787878791379}",20,6,27.215622964154193,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2757,False,"{'a': 0.5, 'e': 0.06339442090912586}",20,13,15.328956957243596,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2758,False,"{'a': 0.5, 'e': 0.06333102648821674}",20,12,15.43672718467659,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2759,False,"{'a': 0.5, 'e': 0.06326769546172853}",25,7,30.04349649596918,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2760,False,"{'a': 0.5, 'e': 0.0632044277662668}",30,12,32.51029145646903,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2761,False,"{'a': 0.5, 'e': 0.06314122333850053}",20,15,9.596820084608916,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2762,False,"{'a': 0.5, 'e': 0.06307808211516203}",25,14,17.832870295744414,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2763,False,"{'a': 0.5, 'e': 0.06301500403304687}",20,10,22.578412004756387,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2764,False,"{'a': 0.5, 'e': 0.06295198902901382}",20,6,25.963770875422487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2765,False,"{'a': 0.5, 'e': 0.0628890370399848}",20,7,25.404113789289006,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2766,False,"{'a': 0.5, 'e': 0.06282614800294482}",20,0,26.710175609334662,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2767,False,"{'a': 0.5, 'e': 0.06276332185494188}",30,7,44.2726257459602,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2768,False,"{'a': 0.5, 'e': 0.06270055853308694}",20,2,26.585354162294013,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2769,False,"{'a': 0.5, 'e': 0.06263785797455385}",20,0,32.37521432526388,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2770,False,"{'a': 0.5, 'e': 0.06257522011657929}",30,20,20.504461827436636,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
2771,False,"{'a': 0.5, 'e': 0.06251264489646272}",20,5,28.944641743387898,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2772,False,"{'a': 0.5, 'e': 0.06245013225156625}",20,12,13.143160580171392,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2773,False,"{'a': 0.5, 'e': 0.06238768211931468}",20,16,10.397752718448992,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
2774,False,"{'a': 0.5, 'e': 0.062325294437195373}",30,13,27.107771434790763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2775,False,"{'a': 0.5, 'e': 0.062262969142758175}",30,22,14.94663525054872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2776,False,"{'a': 0.5, 'e': 0.062200706173615415}",20,6,26.496479336405528,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2777,False,"{'a': 0.5, 'e': 0.062138505467441804}",20,13,16.086372208784397,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2778,False,"{'a': 0.5, 'e': 0.06207636696197436}",20,2,30.155893084613663,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2779,False,"{'a': 0.5, 'e': 0.062014290595012386}",35,17,36.08758757393433,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2780,False,"{'a': 0.5, 'e': 0.061952276304417374}",25,14,20.22331446461228,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2781,False,"{'a': 0.5, 'e': 0.06189032402811295}",20,13,13.340545793443361,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2782,False,"{'a': 0.5, 'e': 0.06182843370408484}",25,14,18.455297026774172,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2783,False,"{'a': 0.5, 'e': 0.061766605270380755}",25,18,12.070814500042017,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2784,False,"{'a': 0.5, 'e': 0.061704838665110374}",25,5,36.06226409093773,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2785,False,"{'a': 0.5, 'e': 0.06164313382644527}",30,17,27.509424392578996,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2786,False,"{'a': 0.5, 'e': 0.06158149069261882}",20,15,7.310081611236834,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2787,False,"{'a': 0.5, 'e': 0.0615199092019262}",25,4,33.61590523444747,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
2788,False,"{'a': 0.5, 'e': 0.06145838929272428}",25,11,23.952800548271757,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2789,False,"{'a': 0.5, 'e': 0.061396930903431554}",25,0,38.3585598189184,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2790,False,"{'a': 0.5, 'e': 0.06133553397252812}",20,6,21.842584409510067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2791,False,"{'a': 0.5, 'e': 0.06127419843855559}",30,18,22.480075025235696,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2792,False,"{'a': 0.5, 'e': 0.06121292424011703}",25,13,22.95779793689693,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2793,False,"{'a': 0.5, 'e': 0.06115171131587692}",20,14,11.700841184493228,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2794,False,"{'a': 0.5, 'e': 0.06109055960456104}",20,13,11.856285350025889,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2795,False,"{'a': 0.5, 'e': 0.06102946904495648}",25,11,25.350160181353647,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2796,False,"{'a': 0.5, 'e': 0.060968439575911526}",20,0,30.10844615728601,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2797,False,"{'a': 0.5, 'e': 0.060907471136335614}",35,24,17.254417937594816,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2798,False,"{'a': 0.5, 'e': 0.06084656366519928}",25,0,36.87028512027777,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2799,False,"{'a': 0.5, 'e': 0.060785717101534076}",30,12,37.42769129780891,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2800,False,"{'a': 0.5, 'e': 0.060724931384432544}",25,5,34.18642951203864,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
2801,False,"{'a': 0.5, 'e': 0.06066420645304811}",35,13,34.15324537931513,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2802,False,"{'a': 0.5, 'e': 0.06060354224659506}",30,18,26.242874660094323,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2803,False,"{'a': 0.5, 'e': 0.060542938704348466}",20,6,19.44337174040931,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2804,False,"{'a': 0.5, 'e': 0.06048239576564412}",20,7,27.550656131629424,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2805,False,"{'a': 0.5, 'e': 0.060421913369878476}",30,15,26.800598305114853,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2806,False,"{'a': 0.5, 'e': 0.0603614914565086}",25,17,13.650101947465881,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2807,False,"{'a': 0.5, 'e': 0.06030112996505209}",25,0,43.17717195615639,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2808,False,"{'a': 0.5, 'e': 0.06024082883508704}",25,17,15.055685675751128,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2809,False,"{'a': 0.5, 'e': 0.06018058800625195}",20,12,17.485919562419287,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2810,False,"{'a': 0.5, 'e': 0.060120407418245696}",35,10,34.044955280290324,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
2811,False,"{'a': 0.5, 'e': 0.060060287010827454}",20,3,31.612056333819964,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2812,False,"{'a': 0.5, 'e': 0.06000022672381662}",25,13,22.9732852852905,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2813,False,"{'a': 0.5, 'e': 0.059940226497092804}",20,0,35.68904462509273,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2814,False,"{'a': 0.5, 'e': 0.05988028627059571}",25,7,35.75920183760091,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
2815,False,"{'a': 0.5, 'e': 0.059820405984325115}",20,12,13.73426164024118,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2816,False,"{'a': 0.5, 'e': 0.05976058557834079}",20,0,29.625532104101566,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
2817,False,"{'a': 0.5, 'e': 0.059700824992762455}",20,12,17.220102597566754,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2818,False,"{'a': 0.5, 'e': 0.05964112416776969}",30,17,23.278682393169287,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2819,False,"{'a': 0.5, 'e': 0.05958148304360192}",20,13,9.062094833063501,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2820,False,"{'a': 0.5, 'e': 0.05952190156055832}",25,13,22.269302114323654,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2821,False,"{'a': 0.5, 'e': 0.05946237965899776}",20,13,14.205992329569506,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2822,False,"{'a': 0.5, 'e': 0.05940291727933876}",25,18,13.036927948279278,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
2823,False,"{'a': 0.5, 'e': 0.059343514362059424}",20,1,22.865958927599834,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2824,False,"{'a': 0.5, 'e': 0.05928417084769736}",20,9,20.972948205385336,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2825,False,"{'a': 0.5, 'e': 0.059224886676849664}",30,16,21.61969030606383,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
2826,False,"{'a': 0.5, 'e': 0.05916566179017282}",25,14,22.27224283658408,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
2827,False,"{'a': 0.5, 'e': 0.059106496128382646}",25,10,30.680806823338166,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2828,False,"{'a': 0.5, 'e': 0.05904738963225426}",25,2,35.67058735491092,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
2829,False,"{'a': 0.5, 'e': 0.058988342242622005}",20,3,33.839702390050675,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2830,False,"{'a': 0.5, 'e': 0.058929353900379386}",25,3,32.95399002678557,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
2831,False,"{'a': 0.5, 'e': 0.058870424546479005}",20,5,26.713926493522575,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
2832,False,"{'a': 0.5, 'e': 0.05881155412193253}",30,24,12.189192618656833,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2833,False,"{'a': 0.5, 'e': 0.058752742567810594}",20,12,17.74073653059402,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2834,False,"{'a': 0.5, 'e': 0.05869398982524278}",25,6,28.879998437545517,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
2835,False,"{'a': 0.5, 'e': 0.05863529583541754}",20,12,14.726197866340966,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2836,False,"{'a': 0.5, 'e': 0.058576660539582125}",20,14,10.836423127900932,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
2837,False,"{'a': 0.5, 'e': 0.05851808387904254}",30,22,15.229130398138366,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2838,False,"{'a': 0.5, 'e': 0.058459565795163496}",25,16,19.016978527810792,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
2839,False,"{'a': 0.5, 'e': 0.05840110622936833}",25,0,40.1996709237451,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
2840,False,"{'a': 0.5, 'e': 0.058342705123138966}",20,7,25.848884690619354,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
2841,False,"{'a': 0.5, 'e': 0.05828436241801582}",20,3,25.738962377474188,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2842,False,"{'a': 0.5, 'e': 0.05822607805559781}",25,13,22.05884400499745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
2843,False,"{'a': 0.5, 'e': 0.05816785197754221}",25,20,9.679269544969092,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
2844,False,"{'a': 0.5, 'e': 0.05810968412556467}",25,17,15.055942982292809,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
2845,False,"{'a': 0.5, 'e': 0.0580515744414391}",25,8,28.945827632023697,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
2846,False,"{'a': 0.5, 'e': 0.05799352286699767}",20,0,37.51866480780854,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
